date,division,store_id,product_category,sku_id,sku_name,basket_driver,cold_chain,dc_on_hand,in_store_stock_start,sales_units,in_store_stock_end,oos_flag,store_po_id,store_po_qty
2025-07-14,Batavia,43,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-7A7135BF,0.0
2025-07-14,Batavia,43,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,0,0,0,0,1,STPO-A00FCF72,0.0
2025-07-14,Batavia,43,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,2035,18,10,18,0,STPO-4B19BB07,10.0
2025-07-14,Batavia,43,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,683,12,3,12,0,STPO-6AB10073,3.0
2025-07-14,Batavia,45,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,0,0,0,1,STPO-9AF729F7,0.0
2025-07-14,Batavia,45,Produce,SKU-APP-001,Apples Gala 3lb,True,False,188,2,2,75,0,STPO-21056062,75.0
2025-07-14,Batavia,45,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1272,45,12,45,0,STPO-F55B30FA,12.0
2025-07-14,Batavia,45,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,54,23,31,0,STPO-F06D6093,0.0
2025-07-14,Batavia,45,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-B6712488,0.0
2025-07-14,Batavia,45,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,0,0,0,0,1,STPO-1C04FC01,0.0
2025-07-14,Batavia,45,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,2035,66,6,60,0,,
2025-07-14,Batavia,45,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,679,12,4,12,0,STPO-56BF301A,4.0
2025-07-14,Batavia,47,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,0,0,0,1,STPO-90C1E877,0.0
2025-07-14,Batavia,47,Produce,SKU-APP-001,Apples Gala 3lb,True,False,113,0,0,75,0,STPO-A91C7D5A,75.0
2025-07-14,Batavia,47,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1254,45,18,45,0,STPO-5758E3A9,18.0
2025-07-14,Batavia,47,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,54,20,34,0,STPO-05188585,0.0
2025-07-14,Batavia,47,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-28E804BB,0.0
2025-07-14,Batavia,47,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,0,0,0,0,1,STPO-776D5EB9,0.0
2025-07-14,Batavia,47,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,2030,18,5,18,0,STPO-297E6B9E,5.0
2025-07-14,Batavia,47,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,679,79,3,76,0,,
2025-07-14,Batavia,48,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,0,0,0,1,STPO-2E510202,0.0
2025-07-14,Batavia,48,Produce,SKU-APP-001,Apples Gala 3lb,True,False,38,0,0,75,0,STPO-EC5EBC53,75.0
2025-07-14,Batavia,48,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1243,45,11,45,0,STPO-CAA697F9,11.0
2025-07-14,Batavia,48,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,54,26,28,0,STPO-545514BC,0.0
2025-07-14,Batavia,48,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-29C895D1,0.0
2025-07-14,Batavia,48,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,0,0,0,0,1,STPO-86D31C26,0.0
2025-07-14,Batavia,48,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,2022,18,8,18,0,STPO-E6FDCB7D,8.0
2025-07-14,Batavia,48,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,679,77,4,73,0,,
2025-07-14,Batavia,50,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,0,0,0,1,STPO-9AF1A138,0.0
2025-07-14,Batavia,50,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,0,0,38,0,STPO-CF68AE95,38.0
2025-07-14,Batavia,50,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1229,45,14,45,0,STPO-9FACB3D4,14.0
2025-07-14,Batavia,50,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,54,16,38,0,STPO-F71F03C5,0.0
2025-07-14,Batavia,50,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-736D3686,0.0
2025-07-14,Batavia,50,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,0,0,0,0,1,STPO-9FC247C1,0.0
2025-07-14,Batavia,50,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,2015,18,7,18,0,STPO-81463DEA,7.0
2025-07-14,Batavia,50,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,677,12,2,12,0,STPO-38A7153B,2.0
2025-07-15,Batavia,2,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,46,46,0,1,STPO-C5426424,0.0
2025-07-15,Batavia,2,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,25,50,0,STPO-167CD5DF,0.0
2025-07-15,Batavia,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1222,45,7,45,0,STPO-AE752D31,7.0
2025-07-15,Batavia,2,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,54,22,32,0,STPO-0671D5BF,0.0
2025-07-15,Batavia,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-C0D2FE5A,0.0
2025-07-15,Batavia,2,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,1150,0,0,66,0,STPO-212CFDE5,66.0
2025-07-15,Batavia,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,2011,18,4,18,0,STPO-34A3603B,4.0
2025-07-15,Batavia,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,670,12,7,12,0,STPO-FAA50A6F,7.0
2025-07-15,Batavia,3,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,37,37,0,1,STPO-F53401A0,0.0
2025-07-15,Batavia,3,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,32,43,0,STPO-21340AFE,0.0
2025-07-15,Batavia,3,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1207,45,15,45,0,STPO-4DF30BD5,15.0
2025-07-15,Batavia,3,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,54,21,33,0,STPO-B2D1FD3E,0.0
2025-07-15,Batavia,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-6B11FD12,0.0
2025-07-15,Batavia,3,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,1084,0,0,66,0,STPO-EB7AC5C4,66.0
2025-07-15,Batavia,3,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,2007,18,4,18,0,STPO-A3975428,4.0
2025-07-15,Batavia,3,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,670,59,0,59,0,,
2025-07-15,Batavia,6,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,46,44,2,0,STPO-F8273B5D,0.0
2025-07-15,Batavia,6,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,25,50,0,STPO-175D627D,0.0
2025-07-15,Batavia,6,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1192,45,15,45,0,STPO-9B57BAFA,15.0
2025-07-15,Batavia,6,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,54,8,46,0,STPO-633818EC,0.0
2025-07-15,Batavia,6,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-23D7CF0F,0.0
2025-07-15,Batavia,6,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,1018,0,0,66,0,STPO-6B09BD1B,66.0
2025-07-15,Batavia,6,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,2000,18,7,18,0,STPO-27A53A03,7.0
2025-07-15,Batavia,6,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,670,96,5,91,0,,
2025-07-15,Batavia,7,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,36,36,0,1,STPO-31792828,0.0
2025-07-15,Batavia,7,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,26,49,0,STPO-4C935A5A,0.0
2025-07-15,Batavia,7,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1179,45,13,45,0,STPO-7E8AB671,13.0
2025-07-15,Batavia,7,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,54,25,29,0,STPO-2066EC6D,0.0
2025-07-15,Batavia,7,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-977F8716,0.0
2025-07-15,Batavia,7,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,952,0,0,66,0,STPO-F73510AF,66.0
2025-07-15,Batavia,7,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1993,18,7,18,0,STPO-89F2FB21,7.0
2025-07-15,Batavia,7,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,668,12,2,12,0,STPO-C6838D1F,2.0
2025-07-15,Batavia,8,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,27,27,0,1,STPO-F631C402,0.0
2025-07-15,Batavia,8,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,28,47,0,STPO-C02DE306,0.0
2025-07-15,Batavia,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1168,45,11,45,0,STPO-564EF9F3,11.0
2025-07-15,Batavia,8,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,50,10,40,0,STPO-CF347B75,0.0
2025-07-15,Batavia,8,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-335BCD0A,0.0
2025-07-15,Batavia,8,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,886,0,0,66,0,STPO-9652A21E,66.0
2025-07-15,Batavia,8,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1990,18,3,18,0,STPO-320C2D03,3.0
2025-07-15,Batavia,8,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,659,13,10,12,0,STPO-F9AED40B,9.0
2025-07-15,Batavia,9,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,49,45,4,0,STPO-7A46389B,0.0
2025-07-15,Batavia,9,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,25,50,0,STPO-F42A4FBC,0.0
2025-07-15,Batavia,9,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1151,45,17,45,0,STPO-FDD7D2D9,17.0
2025-07-15,Batavia,9,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,35,18,17,0,STPO-54A93D1D,0.0
2025-07-15,Batavia,9,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-0AC45FCE,0.0
2025-07-15,Batavia,9,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,820,0,0,66,0,STPO-DEE75677,66.0
2025-07-15,Batavia,9,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1990,38,3,35,0,,
2025-07-15,Batavia,9,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,659,46,7,39,0,,
2025-07-15,Batavia,14,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,37,37,0,1,STPO-3F5D2E45,0.0
2025-07-15,Batavia,14,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,21,54,0,STPO-74695E22,0.0
2025-07-15,Batavia,14,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1136,45,15,45,0,STPO-E6B52E5F,15.0
2025-07-15,Batavia,14,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,36,24,12,0,STPO-B71F5FEC,0.0
2025-07-15,Batavia,14,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-9CC00F45,0.0
2025-07-15,Batavia,14,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,754,0,0,66,0,STPO-191315B3,66.0
2025-07-15,Batavia,14,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1984,18,6,18,0,STPO-9FCA1292,6.0
2025-07-15,Batavia,14,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,659,28,4,24,0,,
2025-07-15,Batavia,15,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,37,37,0,1,STPO-DC016927,0.0
2025-07-15,Batavia,15,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,23,52,0,STPO-13692039,0.0
2025-07-15,Batavia,15,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1120,45,16,45,0,STPO-BE60DFDA,16.0
2025-07-15,Batavia,15,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,36,19,17,0,STPO-A511AAD6,0.0
2025-07-15,Batavia,15,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-047AC330,0.0
2025-07-15,Batavia,15,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,688,0,0,66,0,STPO-12D5D614,66.0
2025-07-15,Batavia,15,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1974,18,10,18,0,STPO-B04CE917,10.0
2025-07-15,Batavia,15,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,659,95,8,87,0,,
2025-07-15,Batavia,16,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,51,44,7,0,STPO-138C4485,0.0
2025-07-15,Batavia,16,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,19,56,0,STPO-F1E8392F,0.0
2025-07-15,Batavia,16,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1107,45,13,45,0,STPO-FFCDF1E3,13.0
2025-07-15,Batavia,16,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,28,20,8,0,STPO-B33A9771,0.0
2025-07-15,Batavia,16,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-D4797B62,0.0
2025-07-15,Batavia,16,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,622,0,0,66,0,STPO-CD7D57B0,66.0
2025-07-15,Batavia,16,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1974,45,8,37,0,,
2025-07-15,Batavia,16,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,659,96,5,91,0,,
2025-07-15,Batavia,18,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,45,42,3,0,STPO-559433C2,0.0
2025-07-15,Batavia,18,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,17,58,0,STPO-18391A1B,0.0
2025-07-15,Batavia,18,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1093,45,14,45,0,STPO-0D795F63,14.0
2025-07-15,Batavia,18,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,33,20,13,0,STPO-FFC155BD,0.0
2025-07-15,Batavia,18,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-ABB61047,0.0
2025-07-15,Batavia,18,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,556,0,0,66,0,STPO-21E71475,66.0
2025-07-15,Batavia,18,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1969,18,5,18,0,STPO-CBFC72EB,5.0
2025-07-15,Batavia,18,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,657,12,2,12,0,STPO-D0F5DD0D,2.0
2025-07-15,Batavia,21,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,45,45,0,1,STPO-D66AEE3E,0.0
2025-07-15,Batavia,21,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,18,57,0,STPO-30B013C9,0.0
2025-07-15,Batavia,21,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1079,45,14,45,0,STPO-8EB5FB28,14.0
2025-07-15,Batavia,21,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,29,18,11,0,STPO-55AD9358,0.0
2025-07-15,Batavia,21,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-FD11BAD6,0.0
2025-07-15,Batavia,21,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,490,0,0,66,0,STPO-E4115D29,66.0
2025-07-15,Batavia,21,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1964,18,5,18,0,STPO-A19B041E,5.0
2025-07-15,Batavia,21,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,657,66,2,64,0,,
2025-07-15,Batavia,23,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,43,34,9,0,STPO-63325892,0.0
2025-07-15,Batavia,23,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,28,47,0,STPO-26FCF21C,0.0
2025-07-15,Batavia,23,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1063,45,16,45,0,STPO-7BC5B5DF,16.0
2025-07-15,Batavia,23,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,35,19,16,0,STPO-C758AA10,0.0
2025-07-15,Batavia,23,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-05284B20,0.0
2025-07-15,Batavia,23,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,424,0,0,66,0,STPO-02265654,66.0
2025-07-15,Batavia,23,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1964,55,4,51,0,,
2025-07-15,Batavia,23,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,653,12,4,12,0,STPO-19F1ED57,4.0
2025-07-15,Batavia,28,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,49,47,2,0,STPO-2802AB09,0.0
2025-07-15,Batavia,28,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,20,55,0,STPO-9F8B6CB3,0.0
2025-07-15,Batavia,28,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1043,45,20,45,0,STPO-CEE6CD36,20.0
2025-07-15,Batavia,28,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,32,16,16,0,STPO-6C291FAF,0.0
2025-07-15,Batavia,28,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-9017935B,0.0
2025-07-15,Batavia,28,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,358,0,0,66,0,STPO-DBF030C8,66.0
2025-07-15,Batavia,28,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1964,29,6,23,0,,
2025-07-15,Batavia,28,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,649,12,4,12,0,STPO-396728A6,4.0
2025-07-15,Batavia,29,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,40,40,0,1,STPO-FE7595FD,0.0
2025-07-15,Batavia,29,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,25,50,0,STPO-5563E785,0.0
2025-07-15,Batavia,29,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1025,45,18,45,0,STPO-662E3E39,18.0
2025-07-15,Batavia,29,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,37,19,18,0,STPO-6C1954D8,0.0
2025-07-15,Batavia,29,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-6A202AF5,0.0
2025-07-15,Batavia,29,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,292,0,0,66,0,STPO-15FE12AC,66.0
2025-07-15,Batavia,29,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1955,18,9,18,0,STPO-339A04AD,9.0
2025-07-15,Batavia,29,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,649,46,6,40,0,,
2025-07-15,Batavia,31,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,54,46,8,0,STPO-C2B6C300,0.0
2025-07-15,Batavia,31,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,15,60,0,STPO-6345180F,0.0
2025-07-15,Batavia,31,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1012,45,13,45,0,STPO-DAB28FFC,13.0
2025-07-15,Batavia,31,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,32,16,16,0,STPO-F5499426,0.0
2025-07-15,Batavia,31,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-42CFEA2A,0.0
2025-07-15,Batavia,31,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,226,0,0,66,0,STPO-8D6F1E3E,66.0
2025-07-15,Batavia,31,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1955,63,5,58,0,,
2025-07-15,Batavia,31,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,648,12,1,12,0,STPO-303749E3,1.0
2025-07-15,Batavia,33,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,47,37,10,0,STPO-77BC8D10,0.0
2025-07-15,Batavia,33,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,25,50,0,STPO-C1ECEE96,0.0
2025-07-15,Batavia,33,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,1004,45,8,45,0,STPO-6D13CB20,8.0
2025-07-15,Batavia,33,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,34,18,16,0,STPO-5C3DC9DF,0.0
2025-07-15,Batavia,33,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-D2FA3003,0.0
2025-07-15,Batavia,33,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,160,0,0,66,0,STPO-F4D8577F,66.0
2025-07-15,Batavia,33,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1950,18,5,18,0,STPO-7D07B896,5.0
2025-07-15,Batavia,33,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,644,12,4,12,0,STPO-DAA05720,4.0
2025-07-15,Batavia,35,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,32,32,0,1,STPO-B0538491,0.0
2025-07-15,Batavia,35,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,24,51,0,STPO-90205269,0.0
2025-07-15,Batavia,35,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,983,45,21,45,0,STPO-723AD584,21.0
2025-07-15,Batavia,35,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,32,14,18,0,STPO-F83AEBDC,0.0
2025-07-15,Batavia,35,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-9A0E7818,0.0
2025-07-15,Batavia,35,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,94,0,0,66,0,STPO-D1B6A6F3,66.0
2025-07-15,Batavia,35,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1950,33,9,24,0,,
2025-07-15,Batavia,35,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,639,12,5,12,0,STPO-F1599524,5.0
2025-07-15,Batavia,37,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,40,40,0,1,STPO-DD045B11,0.0
2025-07-15,Batavia,37,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,28,47,0,STPO-6C0C55AE,0.0
2025-07-15,Batavia,37,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,971,45,12,45,0,STPO-E04D9880,12.0
2025-07-15,Batavia,37,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,38,20,18,0,STPO-EC1923A1,0.0
2025-07-15,Batavia,37,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-870EA84E,0.0
2025-07-15,Batavia,37,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,28,0,0,66,0,STPO-7A063FC8,66.0
2025-07-15,Batavia,37,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1950,23,4,19,0,,
2025-07-15,Batavia,37,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,633,12,6,12,0,STPO-B185F80B,6.0
2025-07-15,Batavia,38,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,45,45,0,1,STPO-CF41476C,0.0
2025-07-15,Batavia,38,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,29,46,0,STPO-188FE5A2,0.0
2025-07-15,Batavia,38,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,954,45,17,45,0,STPO-27245B3C,17.0
2025-07-15,Batavia,38,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,38,23,15,0,STPO-0B91A15D,0.0
2025-07-15,Batavia,38,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-4886B8A1,0.0
2025-07-15,Batavia,38,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,0,0,0,28,0,STPO-0E75EDCA,28.0
2025-07-15,Batavia,38,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1950,39,5,34,0,,
2025-07-15,Batavia,38,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,633,58,3,55,0,,
2025-07-15,Batavia,41,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,0,0,0,1,STPO-BD5F240E,0.0
2025-07-15,Batavia,41,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,26,49,0,STPO-E69A97F6,0.0
2025-07-15,Batavia,41,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,935,45,19,45,0,STPO-845ED771,19.0
2025-07-15,Batavia,41,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,39,17,22,0,STPO-6A1527B7,0.0
2025-07-15,Batavia,41,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-DA1F96CA,0.0
2025-07-15,Batavia,41,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,0,0,0,0,1,STPO-7034EE57,0.0
2025-07-15,Batavia,41,Seasonal,SKU-WML-001,Watermelon Seedless Whole,False,False,1950,51,4,47,0,,
2025-07-15,Batavia,41,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,False,False,633,102,5,97,0,,
2025-07-15,Batavia,43,Produce,SKU-BAN-001,Bananas Cavendish 1lb,True,False,0,0,0,0,1,STPO-A9F0880F,0.0
2025-07-15,Batavia,43,Produce,SKU-APP-001,Apples Gala 3lb,True,False,0,75,26,49,0,STPO-3103A141,0.0
2025-07-15,Batavia,43,Produce,SKU-APP-002,Apples Honeycrisp 2lb,False,False,924,45,11,45,0,STPO-BBA618E7,11.0
2025-07-15,Batavia,43,Produce,SKU-ORG-001,Oranges Navel 4lb,False,False,0,39,24,15,0,STPO-D4EF8B8F,0.0
2025-07-15,Batavia,43,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,False,True,0,0,0,0,1,STPO-CA46D70D,0.0
2025-07-15,Batavia,43,Produce,SKU-BER-001,Berries Strawberries 1lb,False,True,0,0,0,0,1,STPO-6C4502F8,0.0
