date,division,store_id,product_category,sku_id,sku_name,sales_units,in_stock,oos_reason,basket_driver,cold_chain,oos_flag
2025-09-08,Div 1,35,Produce,SKU-BAN-001,Bananas Cavendish 1lb,49,1,,True,False,0
2025-09-08,Div 1,35,Produce,SKU-ORG-001,Oranges Navel 4lb,28,1,,False,False,0
2025-09-09,Div 1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,24,1,,True,False,0
2025-09-09,Div 1,2,Produce,SKU-BER-001,Berries Strawberries 1lb,23,1,,False,True,0
2025-09-09,Div 1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,20,1,,False,True,0
2025-09-09,Div 1,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,29,1,,False,False,0
2025-09-09,Div 1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,16,1,,False,False,0
2025-09-09,Div 1,2,Produce,SKU-BAN-001,Bananas Cavendish 1lb,45,1,,True,False,0
2025-09-09,Div 1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,20,1,,False,False,0
2025-09-09,Div 1,3,Produce,SKU-APP-002,Apples Honeycrisp 2lb,26,1,,True,False,0
2025-09-09,Div 1,3,Produce,SKU-BER-001,Berries Strawberries 1lb,21,1,,False,True,0
2025-09-09,Div 1,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,19,1,,False,True,0
2025-09-09,Div 1,3,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,30,1,,False,False,0
2025-09-09,Div 1,3,Seasonal,SKU-WML-001,Watermelon Seedless Whole,29,1,,False,False,0
2025-09-09,Div 1,3,Produce,SKU-BAN-001,Bananas Cavendish 1lb,47,1,,True,False,0
2025-09-09,Div 1,3,Produce,SKU-ORG-001,Oranges Navel 4lb,17,1,,False,False,0
2025-09-09,Div 1,5,Produce,SKU-APP-002,Apples Honeycrisp 2lb,22,1,,True,False,0
2025-09-09,Div 1,5,Produce,SKU-BER-001,Berries Strawberries 1lb,0,0,Transportation delay,False,True,1
2025-09-09,Div 1,5,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,18,1,,False,True,0
2025-09-09,Div 1,5,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,23,1,,False,False,0
2025-09-09,Div 1,5,Seasonal,SKU-WML-001,Watermelon Seedless Whole,26,1,,False,False,0
2025-09-09,Div 1,5,Produce,SKU-BAN-001,Bananas Cavendish 1lb,35,1,,True,False,0
2025-09-09,Div 1,5,Produce,SKU-ORG-001,Oranges Navel 4lb,24,1,,False,False,0
2025-09-09,Div 1,7,Produce,SKU-APP-002,Apples Honeycrisp 2lb,25,1,,True,False,0
2025-09-09,Div 1,7,Produce,SKU-BER-001,Berries Strawberries 1lb,20,1,,False,True,0
2025-09-09,Div 1,7,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,22,1,,False,True,0
2025-09-09,Div 1,7,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,29,1,,False,False,0
2025-09-09,Div 1,7,Seasonal,SKU-WML-001,Watermelon Seedless Whole,30,1,,False,False,0
2025-09-09,Div 1,7,Produce,SKU-BAN-001,Bananas Cavendish 1lb,45,1,,True,False,0
2025-09-09,Div 1,7,Produce,SKU-ORG-001,Oranges Navel 4lb,26,1,,False,False,0
2025-09-09,Div 1,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,26,1,,True,False,0
2025-09-09,Div 1,8,Produce,SKU-BER-001,Berries Strawberries 1lb,20,1,,False,True,0
2025-09-09,Div 1,8,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,17,1,,False,True,0
2025-09-09,Div 1,8,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,34,1,,False,False,0
2025-09-09,Div 1,8,Seasonal,SKU-WML-001,Watermelon Seedless Whole,35,1,,False,False,0
2025-09-09,Div 1,8,Produce,SKU-BAN-001,Bananas Cavendish 1lb,40,1,,True,False,0
2025-09-09,Div 1,8,Produce,SKU-ORG-001,Oranges Navel 4lb,16,1,,False,False,0
2025-09-09,Div 1,12,Produce,SKU-APP-002,Apples Honeycrisp 2lb,28,1,,True,False,0
2025-09-09,Div 1,12,Produce,SKU-BER-001,Berries Strawberries 1lb,20,1,,False,True,0
2025-09-09,Div 1,12,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,19,1,,False,True,0
2025-09-09,Div 1,12,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,24,1,,False,False,0
2025-09-09,Div 1,12,Seasonal,SKU-WML-001,Watermelon Seedless Whole,26,1,,False,False,0
2025-09-09,Div 1,12,Produce,SKU-BAN-001,Bananas Cavendish 1lb,45,1,,True,False,0
2025-09-09,Div 1,12,Produce,SKU-ORG-001,Oranges Navel 4lb,19,1,,False,False,0
2025-09-09,Div 1,15,Produce,SKU-APP-002,Apples Honeycrisp 2lb,27,1,,True,False,0
2025-09-09,Div 1,15,Produce,SKU-BER-001,Berries Strawberries 1lb,20,1,,False,True,0
2025-09-09,Div 1,15,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,16,1,,False,True,0
2025-09-09,Div 1,15,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,28,1,,False,False,0
2025-09-09,Div 1,15,Seasonal,SKU-WML-001,Watermelon Seedless Whole,24,1,,False,False,0
2025-09-09,Div 1,15,Produce,SKU-BAN-001,Bananas Cavendish 1lb,42,1,,True,False,0
2025-09-09,Div 1,15,Produce,SKU-ORG-001,Oranges Navel 4lb,23,1,,False,False,0
2025-09-09,Div 1,18,Produce,SKU-APP-002,Apples Honeycrisp 2lb,25,1,,True,False,0
2025-09-09,Div 1,18,Produce,SKU-BER-001,Berries Strawberries 1lb,17,1,,False,True,0
2025-09-09,Div 1,18,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,11,1,,False,True,0
2025-09-09,Div 1,18,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,34,1,,False,False,0
2025-09-09,Div 1,18,Seasonal,SKU-WML-001,Watermelon Seedless Whole,32,1,,False,False,0
2025-09-09,Div 1,18,Produce,SKU-BAN-001,Bananas Cavendish 1lb,44,1,,True,False,0
2025-09-09,Div 1,18,Produce,SKU-ORG-001,Oranges Navel 4lb,28,1,,False,False,0
2025-09-09,Div 1,21,Produce,SKU-APP-002,Apples Honeycrisp 2lb,25,1,,True,False,0
2025-09-09,Div 1,21,Produce,SKU-BER-001,Berries Strawberries 1lb,24,1,,False,True,0
2025-09-09,Div 1,21,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,16,1,,False,True,0
2025-09-09,Div 1,21,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,28,1,,False,False,0
2025-09-09,Div 1,21,Seasonal,SKU-WML-001,Watermelon Seedless Whole,29,1,,False,False,0
2025-09-09,Div 1,21,Produce,SKU-BAN-001,Bananas Cavendish 1lb,48,1,,True,False,0
2025-09-09,Div 1,21,Produce,SKU-ORG-001,Oranges Navel 4lb,22,1,,False,False,0
2025-09-09,Div 1,23,Produce,SKU-APP-002,Apples Honeycrisp 2lb,22,1,,True,False,0
2025-09-09,Div 1,23,Produce,SKU-BER-001,Berries Strawberries 1lb,23,1,,False,True,0
2025-09-09,Div 1,23,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,18,1,,False,True,0
2025-09-09,Div 1,23,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,34,1,,False,False,0
2025-09-09,Div 1,23,Seasonal,SKU-WML-001,Watermelon Seedless Whole,25,1,,False,False,0
2025-09-09,Div 1,23,Produce,SKU-BAN-001,Bananas Cavendish 1lb,42,1,,True,False,0
2025-09-09,Div 1,23,Produce,SKU-ORG-001,Oranges Navel 4lb,19,1,,False,False,0
2025-09-09,Div 1,25,Produce,SKU-APP-002,Apples Honeycrisp 2lb,31,1,,True,False,0
2025-09-09,Div 1,25,Produce,SKU-BER-001,Berries Strawberries 1lb,24,1,,False,True,0
2025-09-09,Div 1,25,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,18,1,,False,True,0
2025-09-09,Div 1,25,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,36,1,,False,False,0
2025-09-09,Div 1,25,Seasonal,SKU-WML-001,Watermelon Seedless Whole,25,1,,False,False,0
2025-09-09,Div 1,25,Produce,SKU-BAN-001,Bananas Cavendish 1lb,46,1,,True,False,0
2025-09-09,Div 1,25,Produce,SKU-ORG-001,Oranges Navel 4lb,22,1,,False,False,0
2025-09-09,Div 1,28,Produce,SKU-APP-002,Apples Honeycrisp 2lb,25,1,,True,False,0
2025-09-09,Div 1,28,Produce,SKU-BER-001,Berries Strawberries 1lb,17,1,,False,True,0
2025-09-09,Div 1,28,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,19,1,,False,True,0
2025-09-09,Div 1,28,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,32,1,,False,False,0
2025-09-09,Div 1,28,Seasonal,SKU-WML-001,Watermelon Seedless Whole,34,1,,False,False,0
2025-09-09,Div 1,28,Produce,SKU-BAN-001,Bananas Cavendish 1lb,37,1,,True,False,0
2025-09-09,Div 1,28,Produce,SKU-ORG-001,Oranges Navel 4lb,24,1,,False,False,0
2025-09-09,Div 1,30,Produce,SKU-APP-002,Apples Honeycrisp 2lb,29,1,,True,False,0
2025-09-09,Div 1,30,Produce,SKU-BER-001,Berries Strawberries 1lb,28,1,,False,True,0
2025-09-09,Div 1,30,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,18,1,,False,True,0
2025-09-09,Div 1,30,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,30,1,,False,False,0
2025-09-09,Div 1,30,Seasonal,SKU-WML-001,Watermelon Seedless Whole,29,1,,False,False,0
2025-09-09,Div 1,30,Produce,SKU-BAN-001,Bananas Cavendish 1lb,47,1,,True,False,0
2025-09-09,Div 1,30,Produce,SKU-ORG-001,Oranges Navel 4lb,26,1,,False,False,0
2025-09-09,Div 1,32,Produce,SKU-APP-002,Apples Honeycrisp 2lb,26,1,,True,False,0
2025-09-09,Div 1,32,Produce,SKU-BER-001,Berries Strawberries 1lb,24,1,,False,True,0
2025-09-09,Div 1,32,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,18,1,,False,True,0
2025-09-09,Div 1,32,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,36,1,,False,False,0
2025-09-09,Div 1,32,Seasonal,SKU-WML-001,Watermelon Seedless Whole,30,1,,False,False,0
2025-09-09,Div 1,32,Produce,SKU-BAN-001,Bananas Cavendish 1lb,40,1,,True,False,0
2025-09-09,Div 1,32,Produce,SKU-ORG-001,Oranges Navel 4lb,20,1,,False,False,0
2025-09-09,Div 1,35,Produce,SKU-APP-002,Apples Honeycrisp 2lb,29,1,,True,False,0
2025-09-09,Div 1,35,Produce,SKU-BER-001,Berries Strawberries 1lb,25,1,,False,True,0
2025-09-09,Div 1,35,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,19,1,,False,True,0
2025-09-09,Div 1,35,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,32,1,,False,False,0
2025-09-09,Div 1,35,Seasonal,SKU-WML-001,Watermelon Seedless Whole,23,1,,False,False,0
2025-09-09,Div 1,35,Produce,SKU-BAN-001,Bananas Cavendish 1lb,46,1,,True,False,0
2025-09-09,Div 1,35,Produce,SKU-ORG-001,Oranges Navel 4lb,23,1,,False,False,0
2025-09-10,Div 1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,25,1,,True,False,0
2025-09-10,Div 1,2,Produce,SKU-BER-001,Berries Strawberries 1lb,23,1,,False,True,0
2025-09-10,Div 1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,15,1,,False,True,0
2025-09-10,Div 1,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,0,0,High demand spike,False,False,1
2025-09-10,Div 1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,25,1,,False,False,0
2025-09-10,Div 1,2,Produce,SKU-BAN-001,Bananas Cavendish 1lb,45,1,,True,False,0
2025-09-10,Div 1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,24,1,,False,False,0
2025-09-10,Div 1,3,Produce,SKU-APP-002,Apples Honeycrisp 2lb,27,1,,True,False,0
2025-09-10,Div 1,3,Produce,SKU-BER-001,Berries Strawberries 1lb,22,1,,False,True,0
2025-09-10,Div 1,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,14,1,,False,True,0
2025-09-10,Div 1,3,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,21,1,,False,False,0
2025-09-10,Div 1,3,Seasonal,SKU-WML-001,Watermelon Seedless Whole,29,1,,False,False,0
2025-09-10,Div 1,3,Produce,SKU-BAN-001,Bananas Cavendish 1lb,41,1,,True,False,0
2025-09-10,Div 1,3,Produce,SKU-ORG-001,Oranges Navel 4lb,22,1,,False,False,0
2025-09-10,Div 1,5,Produce,SKU-APP-002,Apples Honeycrisp 2lb,27,1,,True,False,0
2025-09-10,Div 1,5,Produce,SKU-BER-001,Berries Strawberries 1lb,21,1,,False,True,0
2025-09-10,Div 1,5,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,0,0,Warehouse stockout,False,True,1
2025-09-10,Div 1,5,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,27,1,,False,False,0
2025-09-10,Div 1,5,Seasonal,SKU-WML-001,Watermelon Seedless Whole,33,1,,False,False,0
2025-09-10,Div 1,5,Produce,SKU-BAN-001,Bananas Cavendish 1lb,43,1,,True,False,0
2025-09-10,Div 1,5,Produce,SKU-ORG-001,Oranges Navel 4lb,28,1,,False,False,0
2025-09-10,Div 1,7,Produce,SKU-APP-002,Apples Honeycrisp 2lb,26,1,,True,False,0
2025-09-10,Div 1,7,Produce,SKU-BER-001,Berries Strawberries 1lb,19,1,,False,True,0
2025-09-10,Div 1,7,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,16,1,,False,True,0
2025-09-10,Div 1,7,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,0,0,Warehouse stockout,False,False,1
2025-09-10,Div 1,7,Seasonal,SKU-WML-001,Watermelon Seedless Whole,30,1,,False,False,0
2025-09-10,Div 1,7,Produce,SKU-BAN-001,Bananas Cavendish 1lb,45,1,,True,False,0
2025-09-10,Div 1,7,Produce,SKU-ORG-001,Oranges Navel 4lb,25,1,,False,False,0
2025-09-10,Div 1,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,24,1,,True,False,0
2025-09-10,Div 1,8,Produce,SKU-BER-001,Berries Strawberries 1lb,18,1,,False,True,0
2025-09-10,Div 1,8,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,18,1,,False,True,0
2025-09-10,Div 1,8,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,33,1,,False,False,0
2025-09-10,Div 1,8,Seasonal,SKU-WML-001,Watermelon Seedless Whole,31,1,,False,False,0
2025-09-10,Div 1,8,Produce,SKU-BAN-001,Bananas Cavendish 1lb,44,1,,True,False,0
2025-09-10,Div 1,8,Produce,SKU-ORG-001,Oranges Navel 4lb,30,1,,False,False,0
2025-09-10,Div 1,12,Produce,SKU-APP-002,Apples Honeycrisp 2lb,30,1,,True,False,0
2025-09-10,Div 1,12,Produce,SKU-BER-001,Berries Strawberries 1lb,19,1,,False,True,0
2025-09-10,Div 1,12,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,23,1,,False,True,0
2025-09-10,Div 1,12,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,26,1,,False,False,0
2025-09-10,Div 1,12,Seasonal,SKU-WML-001,Watermelon Seedless Whole,24,1,,False,False,0
2025-09-10,Div 1,12,Produce,SKU-BAN-001,Bananas Cavendish 1lb,45,1,,True,False,0
2025-09-10,Div 1,12,Produce,SKU-ORG-001,Oranges Navel 4lb,22,1,,False,False,0
2025-09-10,Div 1,15,Produce,SKU-APP-002,Apples Honeycrisp 2lb,20,1,,True,False,0
2025-09-10,Div 1,15,Produce,SKU-BER-001,Berries Strawberries 1lb,25,1,,False,True,0
2025-09-10,Div 1,15,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,19,1,,False,True,0
2025-09-10,Div 1,15,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,31,1,,False,False,0
2025-09-10,Div 1,15,Seasonal,SKU-WML-001,Watermelon Seedless Whole,27,1,,False,False,0
2025-09-10,Div 1,15,Produce,SKU-BAN-001,Bananas Cavendish 1lb,41,1,,True,False,0
2025-09-10,Div 1,15,Produce,SKU-ORG-001,Oranges Navel 4lb,17,1,,False,False,0
2025-09-10,Div 1,18,Produce,SKU-APP-002,Apples Honeycrisp 2lb,24,1,,True,False,0
2025-09-10,Div 1,18,Produce,SKU-BER-001,Berries Strawberries 1lb,0,0,Supply chain delay,False,True,1
2025-09-10,Div 1,18,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,17,1,,False,True,0
2025-09-10,Div 1,18,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,28,1,,False,False,0
2025-09-10,Div 1,18,Seasonal,SKU-WML-001,Watermelon Seedless Whole,20,1,,False,False,0
2025-09-10,Div 1,18,Produce,SKU-BAN-001,Bananas Cavendish 1lb,42,1,,True,False,0
2025-09-10,Div 1,18,Produce,SKU-ORG-001,Oranges Navel 4lb,23,1,,False,False,0
2025-09-10,Div 1,21,Produce,SKU-APP-002,Apples Honeycrisp 2lb,24,1,,True,False,0
2025-09-10,Div 1,21,Produce,SKU-BER-001,Berries Strawberries 1lb,24,1,,False,True,0
2025-09-10,Div 1,21,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,18,1,,False,True,0
2025-09-10,Div 1,21,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,28,1,,False,False,0
2025-09-10,Div 1,21,Seasonal,SKU-WML-001,Watermelon Seedless Whole,22,1,,False,False,0
2025-09-10,Div 1,21,Produce,SKU-BAN-001,Bananas Cavendish 1lb,43,1,,True,False,0
2025-09-10,Div 1,21,Produce,SKU-ORG-001,Oranges Navel 4lb,24,1,,False,False,0
2025-09-10,Div 1,23,Produce,SKU-APP-002,Apples Honeycrisp 2lb,25,1,,True,False,0
2025-09-10,Div 1,23,Produce,SKU-BER-001,Berries Strawberries 1lb,21,1,,False,True,0
2025-09-10,Div 1,23,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,22,1,,False,True,0
2025-09-10,Div 1,23,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,36,1,,False,False,0
2025-09-10,Div 1,23,Seasonal,SKU-WML-001,Watermelon Seedless Whole,19,1,,False,False,0
2025-09-10,Div 1,23,Produce,SKU-BAN-001,Bananas Cavendish 1lb,38,1,,True,False,0
2025-09-10,Div 1,23,Produce,SKU-ORG-001,Oranges Navel 4lb,22,1,,False,False,0
2025-09-10,Div 1,25,Produce,SKU-APP-002,Apples Honeycrisp 2lb,26,1,,True,False,0
2025-09-10,Div 1,25,Produce,SKU-BER-001,Berries Strawberries 1lb,21,1,,False,True,0
2025-09-10,Div 1,25,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,19,1,,False,True,0
2025-09-10,Div 1,25,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,31,1,,False,False,0
2025-09-10,Div 1,25,Seasonal,SKU-WML-001,Watermelon Seedless Whole,28,1,,False,False,0
2025-09-10,Div 1,25,Produce,SKU-BAN-001,Bananas Cavendish 1lb,46,1,,True,False,0
2025-09-10,Div 1,25,Produce,SKU-ORG-001,Oranges Navel 4lb,23,1,,False,False,0
2025-09-10,Div 1,28,Produce,SKU-APP-002,Apples Honeycrisp 2lb,0,0,High demand spike,True,False,1
2025-09-10,Div 1,28,Produce,SKU-BER-001,Berries Strawberries 1lb,21,1,,False,True,0
2025-09-10,Div 1,28,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,24,1,,False,True,0
2025-09-10,Div 1,28,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,29,1,,False,False,0
2025-09-10,Div 1,28,Seasonal,SKU-WML-001,Watermelon Seedless Whole,20,1,,False,False,0
2025-09-10,Div 1,28,Produce,SKU-BAN-001,Bananas Cavendish 1lb,45,1,,True,False,0
2025-09-10,Div 1,28,Produce,SKU-ORG-001,Oranges Navel 4lb,24,1,,False,False,0
2025-09-10,Div 1,30,Produce,SKU-APP-002,Apples Honeycrisp 2lb,28,1,,True,False,0
2025-09-10,Div 1,30,Produce,SKU-BER-001,Berries Strawberries 1lb,17,1,,False,True,0
2025-09-10,Div 1,30,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,16,1,,False,True,0
2025-09-10,Div 1,30,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,34,1,,False,False,0
2025-09-10,Div 1,30,Seasonal,SKU-WML-001,Watermelon Seedless Whole,30,1,,False,False,0
2025-09-10,Div 1,30,Produce,SKU-BAN-001,Bananas Cavendish 1lb,34,1,,True,False,0
2025-09-10,Div 1,30,Produce,SKU-ORG-001,Oranges Navel 4lb,21,1,,False,False,0
2025-09-10,Div 1,32,Produce,SKU-APP-002,Apples Honeycrisp 2lb,30,1,,True,False,0
2025-09-10,Div 1,32,Produce,SKU-BER-001,Berries Strawberries 1lb,23,1,,False,True,0
2025-09-10,Div 1,32,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,17,1,,False,True,0
2025-09-10,Div 1,32,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,26,1,,False,False,0
2025-09-10,Div 1,32,Seasonal,SKU-WML-001,Watermelon Seedless Whole,0,0,Vendor shortage,False,False,1
2025-09-10,Div 1,32,Produce,SKU-BAN-001,Bananas Cavendish 1lb,40,1,,True,False,0
2025-09-10,Div 1,32,Produce,SKU-ORG-001,Oranges Navel 4lb,21,1,,False,False,0
2025-09-10,Div 1,35,Produce,SKU-APP-002,Apples Honeycrisp 2lb,26,1,,True,False,0
2025-09-10,Div 1,35,Produce,SKU-BER-001,Berries Strawberries 1lb,23,1,,False,True,0
2025-09-10,Div 1,35,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,22,1,,False,True,0
2025-09-10,Div 1,35,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,32,1,,False,False,0
2025-09-10,Div 1,35,Seasonal,SKU-WML-001,Watermelon Seedless Whole,29,1,,False,False,0
2025-09-10,Div 1,35,Produce,SKU-BAN-001,Bananas Cavendish 1lb,40,1,,True,False,0
2025-09-10,Div 1,35,Produce,SKU-ORG-001,Oranges Navel 4lb,23,1,,False,False,0
2025-09-11,Div 1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,25,1,,True,False,0
2025-09-11,Div 1,2,Produce,SKU-BER-001,Berries Strawberries 1lb,20,1,,False,True,0
2025-09-11,Div 1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,17,1,,False,True,0
2025-09-11,Div 1,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,39,1,,False,False,0
2025-09-11,Div 1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,31,1,,False,False,0
2025-09-11,Div 1,2,Produce,SKU-BAN-001,Bananas Cavendish 1lb,40,1,,True,False,0
2025-09-11,Div 1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,22,1,,False,False,0
2025-09-11,Div 1,3,Produce,SKU-APP-002,Apples Honeycrisp 2lb,27,1,,True,False,0
2025-09-11,Div 1,3,Produce,SKU-BER-001,Berries Strawberries 1lb,17,1,,False,True,0
2025-09-11,Div 1,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,18,1,,False,True,0
2025-09-11,Div 1,3,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,35,1,,False,False,0
2025-09-11,Div 1,3,Seasonal,SKU-WML-001,Watermelon Seedless Whole,30,1,,False,False,0
2025-09-11,Div 1,3,Produce,SKU-BAN-001,Bananas Cavendish 1lb,38,1,,True,False,0
2025-09-11,Div 1,3,Produce,SKU-ORG-001,Oranges Navel 4lb,21,1,,False,False,0
2025-09-11,Div 1,5,Produce,SKU-APP-002,Apples Honeycrisp 2lb,21,1,,True,False,0
2025-09-11,Div 1,5,Produce,SKU-BER-001,Berries Strawberries 1lb,23,1,,False,True,0
2025-09-11,Div 1,5,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,23,1,,False,True,0
2025-09-11,Div 1,5,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,27,1,,False,False,0
2025-09-11,Div 1,5,Seasonal,SKU-WML-001,Watermelon Seedless Whole,32,1,,False,False,0
2025-09-11,Div 1,5,Produce,SKU-BAN-001,Bananas Cavendish 1lb,50,1,,True,False,0
2025-09-11,Div 1,5,Produce,SKU-ORG-001,Oranges Navel 4lb,21,1,,False,False,0
2025-09-11,Div 1,7,Produce,SKU-APP-002,Apples Honeycrisp 2lb,26,1,,True,False,0
2025-09-11,Div 1,7,Produce,SKU-BER-001,Berries Strawberries 1lb,21,1,,False,True,0
2025-09-11,Div 1,7,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,19,1,,False,True,0
2025-09-11,Div 1,7,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,33,1,,False,False,0
2025-09-11,Div 1,7,Seasonal,SKU-WML-001,Watermelon Seedless Whole,26,1,,False,False,0
2025-09-11,Div 1,7,Produce,SKU-BAN-001,Bananas Cavendish 1lb,44,1,,True,False,0
2025-09-11,Div 1,7,Produce,SKU-ORG-001,Oranges Navel 4lb,22,1,,False,False,0
2025-09-11,Div 1,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,27,1,,True,False,0
2025-09-11,Div 1,8,Produce,SKU-BER-001,Berries Strawberries 1lb,20,1,,False,True,0
2025-09-11,Div 1,8,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,14,1,,False,True,0
2025-09-11,Div 1,8,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,38,1,,False,False,0
2025-09-11,Div 1,8,Seasonal,SKU-WML-001,Watermelon Seedless Whole,25,1,,False,False,0
2025-09-11,Div 1,8,Produce,SKU-BAN-001,Bananas Cavendish 1lb,47,1,,True,False,0
2025-09-11,Div 1,8,Produce,SKU-ORG-001,Oranges Navel 4lb,26,1,,False,False,0
2025-09-11,Div 1,12,Produce,SKU-APP-002,Apples Honeycrisp 2lb,27,1,,True,False,0
2025-09-11,Div 1,12,Produce,SKU-BER-001,Berries Strawberries 1lb,22,1,,False,True,0
2025-09-11,Div 1,12,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,19,1,,False,True,0
2025-09-11,Div 1,12,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,31,1,,False,False,0
2025-09-11,Div 1,12,Seasonal,SKU-WML-001,Watermelon Seedless Whole,27,1,,False,False,0
2025-09-11,Div 1,12,Produce,SKU-BAN-001,Bananas Cavendish 1lb,44,1,,True,False,0
2025-09-11,Div 1,12,Produce,SKU-ORG-001,Oranges Navel 4lb,14,1,,False,False,0
2025-09-11,Div 1,15,Produce,SKU-APP-002,Apples Honeycrisp 2lb,26,1,,True,False,0
2025-09-11,Div 1,15,Produce,SKU-BER-001,Berries Strawberries 1lb,19,1,,False,True,0
2025-09-11,Div 1,15,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,16,1,,False,True,0
2025-09-11,Div 1,15,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,33,1,,False,False,0
2025-09-11,Div 1,15,Seasonal,SKU-WML-001,Watermelon Seedless Whole,25,1,,False,False,0
2025-09-11,Div 1,15,Produce,SKU-BAN-001,Bananas Cavendish 1lb,45,1,,True,False,0
2025-09-11,Div 1,15,Produce,SKU-ORG-001,Oranges Navel 4lb,25,1,,False,False,0
2025-09-11,Div 1,18,Produce,SKU-APP-002,Apples Honeycrisp 2lb,0,0,Vendor shortage,True,False,1
