date,division,store_id,product_category,sku_id,sku_name,basket_driver,cold_chain,dc_on_hand,in_store_stock_start,sales_units,in_store_stock_end,oos_flag,store_po_id,store_po_qty
7/6/2025,Div 1,50,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,2086,135,22,131,0,,
7/6/2025,Div 1,50,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1371,158,14,133,0,,
7/7/2025,Div 1,2,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,2829,127,36,110,0,,
7/7/2025,Div 1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2674,123,36,89,0,,
7/7/2025,Div 1,2,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2792,76,50,23,0,STPO-05E3D07F,77
7/7/2025,Div 1,2,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2910,117,30,71,0,STPO-01C90236,129
7/7/2025,Div 1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2343,87,33,54,0,,
7/7/2025,Div 1,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1914,172,16,140,0,,
7/7/2025,Div 1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1231,197,22,182,0,,
7/7/2025,Div 1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2965,121,7,103,0,,
7/7/2025,Div 1,3,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1185,132,40,80,0,,
7/7/2025,Div 1,3,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1372,148,36,114,0,,
7/7/2025,Div 1,3,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1653,176,59,124,0,,
7/7/2025,Div 1,3,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1985,155,35,138,0,,
7/7/2025,Div 1,3,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2625,135,35,88,0,,
7/7/2025,Div 1,3,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,2642,112,15,101,0,,
7/7/2025,Div 1,3,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1857,190,35,166,0,,
7/7/2025,Div 1,3,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2103,186,19,178,0,,
7/7/2025,Div 1,6,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,2090,187,37,144,0,,
7/7/2025,Div 1,6,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1787,71,25,63,0,STPO-04CFC5EF,103
7/7/2025,Div 1,6,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2590,106,44,47,0,,
7/7/2025,Div 1,6,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1005,102,26,57,0,,
7/7/2025,Div 1,6,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,1970,84,22,49,0,,
7/7/2025,Div 1,6,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1715,142,10,120,0,,
7/7/2025,Div 1,6,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1603,167,22,134,0,,
7/7/2025,Div 1,6,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2710,191,14,183,0,,
7/7/2025,Div 1,7,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1496,103,33,64,0,,
7/7/2025,Div 1,7,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1282,80,26,43,0,,
7/7/2025,Div 1,7,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1053,158,51,110,0,,
7/7/2025,Div 1,7,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1110,77,31,63,0,,
7/7/2025,Div 1,7,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2715,90,34,37,0,,
7/7/2025,Div 1,7,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1289,70,18,47,0,,
7/7/2025,Div 1,7,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,2165,156,27,118,0,,
7/7/2025,Div 1,7,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2567,96,17,89,0,,
7/7/2025,Div 1,8,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,2522,85,35,63,0,STPO-02FDFACA,90
7/7/2025,Div 1,8,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1842,136,33,111,0,,
7/7/2025,Div 1,8,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2600,53,60,0,1,,
7/7/2025,Div 1,8,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1122,58,32,44,0,STPO-049F5640,50
7/7/2025,Div 1,8,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,1022,151,31,127,0,,
7/7/2025,Div 1,8,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,2392,166,15,166,0,,
7/7/2025,Div 1,8,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,2456,116,28,104,0,,
7/7/2025,Div 1,8,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2027,128,18,104,0,,
7/7/2025,Div 1,9,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1867,90,39,48,0,STPO-04C49F3D,78
7/7/2025,Div 1,9,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2947,82,32,43,0,,
7/7/2025,Div 1,9,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1114,106,60,51,0,,
7/7/2025,Div 1,9,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2527,193,27,184,0,,
7/7/2025,Div 1,9,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2723,69,39,39,0,,
7/7/2025,Div 1,9,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,2336,153,18,139,0,,
7/7/2025,Div 1,9,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1337,63,29,37,0,STPO-02276569,64
7/7/2025,Div 1,9,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1222,76,22,38,0,,
7/7/2025,Div 1,14,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,2594,135,39,77,0,,
7/7/2025,Div 1,14,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1333,188,36,138,0,,
7/7/2025,Div 1,14,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1133,104,60,62,0,,
7/7/2025,Div 1,14,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2863,129,34,87,0,,
7/7/2025,Div 1,14,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2129,101,38,83,0,,
7/7/2025,Div 1,14,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,2903,58,19,34,0,,
7/7/2025,Div 1,14,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,3000,195,22,189,0,,
7/7/2025,Div 1,14,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1091,194,17,187,0,,
7/7/2025,Div 1,15,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1093,62,34,28,0,,
7/7/2025,Div 1,15,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1632,52,25,29,0,STPO-03C7F8A1,94
7/7/2025,Div 1,15,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1399,130,39,96,0,,
7/7/2025,Div 1,15,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2486,141,24,105,0,,
7/7/2025,Div 1,15,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2439,74,25,50,0,,
7/7/2025,Div 1,15,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,2518,178,10,154,0,,
7/7/2025,Div 1,15,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,2028,88,22,47,0,,
7/7/2025,Div 1,15,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1782,172,20,169,0,,
7/7/2025,Div 1,16,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,2779,59,37,20,0,,
7/7/2025,Div 1,16,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2397,168,27,126,0,,
7/7/2025,Div 1,16,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2812,73,48,19,0,STPO-05D46E46,48
7/7/2025,Div 1,16,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2574,91,28,75,0,,
7/7/2025,Div 1,16,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2492,183,31,153,0,,
7/7/2025,Div 1,16,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1916,83,10,74,0,,
7/7/2025,Div 1,16,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,2276,160,31,111,0,,
7/7/2025,Div 1,16,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2824,149,16,128,0,,
7/7/2025,Div 1,18,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1427,69,43,15,0,,
7/7/2025,Div 1,18,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2018,74,35,19,0,,
7/7/2025,Div 1,18,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2782,129,56,88,0,,
7/7/2025,Div 1,18,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2776,72,40,43,0,,
7/7/2025,Div 1,18,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,1642,93,35,56,0,,
7/7/2025,Div 1,18,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1573,197,13,187,0,,
7/7/2025,Div 1,18,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1723,72,19,37,0,,
7/7/2025,Div 1,18,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2580,167,19,144,0,,
7/7/2025,Div 1,21,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1969,115,33,90,0,,
7/7/2025,Div 1,21,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2331,85,30,42,0,STPO-04808AD5,35
7/7/2025,Div 1,21,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1744,123,54,74,0,,
7/7/2025,Div 1,21,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2269,83,32,59,0,,
7/7/2025,Div 1,21,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2730,130,22,111,0,,
7/7/2025,Div 1,21,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1170,155,12,155,0,,
7/7/2025,Div 1,21,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1921,117,18,81,0,,
7/7/2025,Div 1,21,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2271,64,13,46,0,STPO-05151B6C,31
7/7/2025,Div 1,23,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1316,76,35,39,0,,
7/7/2025,Div 1,23,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2167,152,30,106,0,,
7/7/2025,Div 1,23,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1456,149,53,105,0,,
7/7/2025,Div 1,23,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2370,73,35,40,0,,
7/7/2025,Div 1,23,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2315,186,40,155,0,,
7/7/2025,Div 1,23,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1223,71,19,43,0,STPO-03C587EF,128
7/7/2025,Div 1,23,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1887,101,27,79,0,,
7/7/2025,Div 1,23,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1649,137,24,131,0,,
7/7/2025,Div 1,28,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1995,104,39,75,0,,
7/7/2025,Div 1,28,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1930,59,32,41,0,,
7/7/2025,Div 1,28,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1962,87,55,52,0,,
7/7/2025,Div 1,28,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2163,58,28,48,0,STPO-01186234,149
7/7/2025,Div 1,28,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2655,142,29,120,0,,
7/7/2025,Div 1,28,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1969,104,18,69,0,,
7/7/2025,Div 1,28,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1046,158,32,123,0,,
7/7/2025,Div 1,28,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1516,95,21,59,0,,
7/7/2025,Div 1,29,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1560,153,38,100,0,,
7/7/2025,Div 1,29,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1610,165,39,132,0,,
7/7/2025,Div 1,29,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2074,104,55,45,0,,
7/7/2025,Div 1,29,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1110,73,37,43,0,,
7/7/2025,Div 1,29,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2542,126,38,78,0,,
7/7/2025,Div 1,29,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,2929,157,14,153,0,,
7/7/2025,Div 1,29,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1973,187,33,144,0,,
7/7/2025,Div 1,29,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2977,161,25,138,0,,
7/7/2025,Div 1,31,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,2869,196,38,162,0,,
7/7/2025,Div 1,31,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2685,52,25,42,0,STPO-055F81E1,55
7/7/2025,Div 1,31,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1159,198,49,168,0,,
7/7/2025,Div 1,31,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1296,132,25,107,0,,
7/7/2025,Div 1,31,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,1029,88,27,70,0,STPO-049773DE,140
7/7/2025,Div 1,31,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1648,79,14,71,0,,
7/7/2025,Div 1,31,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,2479,50,19,39,0,STPO-019A0E85,111
7/7/2025,Div 1,31,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1920,198,14,170,0,,
7/7/2025,Div 1,33,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1074,105,40,57,0,,
7/7/2025,Div 1,33,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2118,92,30,80,0,,
7/7/2025,Div 1,33,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1773,105,58,49,0,,
7/7/2025,Div 1,33,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1391,197,33,144,0,,
7/7/2025,Div 1,33,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,1758,143,35,89,0,,
7/7/2025,Div 1,33,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1618,128,17,123,0,,
7/7/2025,Div 1,33,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,2677,81,26,66,0,STPO-043E7882,82
7/7/2025,Div 1,33,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1840,140,18,124,0,,
7/7/2025,Div 1,35,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,2696,188,38,157,0,,
7/7/2025,Div 1,35,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2071,135,25,97,0,,
7/7/2025,Div 1,35,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2897,95,47,57,0,,
7/7/2025,Div 1,35,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1362,191,21,188,0,,
7/7/2025,Div 1,35,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,1333,188,24,171,0,,
7/7/2025,Div 1,35,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1781,122,12,117,0,,
7/7/2025,Div 1,35,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,2298,122,21,120,0,,
7/7/2025,Div 1,35,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2920,75,11,49,0,STPO-016D31E8,41
7/7/2025,Div 1,37,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,2330,54,40,33,0,STPO-016CEA37,93
7/7/2025,Div 1,37,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2535,189,31,144,0,,
7/7/2025,Div 1,37,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2297,163,54,121,0,,
7/7/2025,Div 1,37,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2190,58,27,29,0,STPO-024A7FFD,58
7/7/2025,Div 1,37,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2591,166,36,145,0,,
7/7/2025,Div 1,37,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1780,79,14,57,0,STPO-01977131,74
7/7/2025,Div 1,37,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,2981,168,20,154,0,,
7/7/2025,Div 1,37,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2859,151,19,112,0,,
7/7/2025,Div 1,38,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,2924,145,44,95,0,,
7/7/2025,Div 1,38,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2039,122,39,80,0,,
7/7/2025,Div 1,38,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2801,117,52,64,0,STPO-03E9ED65,116
7/7/2025,Div 1,38,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1494,51,42,15,0,,
7/7/2025,Div 1,38,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,1053,89,33,59,0,STPO-04BF6CB3,134
7/7/2025,Div 1,38,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,2518,131,14,118,0,,
7/7/2025,Div 1,38,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1349,196,28,175,0,,
7/7/2025,Div 1,38,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1495,192,22,175,0,,
7/7/2025,Div 1,41,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1394,150,38,95,0,,
7/7/2025,Div 1,41,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2641,197,23,181,0,,
7/7/2025,Div 1,41,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1263,149,40,100,0,,
7/7/2025,Div 1,41,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1825,131,32,112,0,,
7/7/2025,Div 1,41,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,1324,161,32,123,0,,
7/7/2025,Div 1,41,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1203,82,11,83,0,,
7/7/2025,Div 1,41,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1242,197,24,178,0,,
7/7/2025,Div 1,41,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2726,116,16,115,0,,
7/7/2025,Div 1,43,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1325,132,35,90,0,,
7/7/2025,Div 1,43,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1190,73,33,21,0,,
7/7/2025,Div 1,43,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2287,89,57,13,0,STPO-04F20775,147
7/7/2025,Div 1,43,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2991,70,31,55,0,,
7/7/2025,Div 1,43,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2520,83,38,54,0,STPO-0376053A,53
7/7/2025,Div 1,43,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1490,106,18,87,0,,
7/7/2025,Div 1,43,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1396,187,26,156,0,,
7/7/2025,Div 1,43,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2487,146,17,125,0,,
7/7/2025,Div 1,45,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,2350,63,31,29,0,,
7/7/2025,Div 1,45,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1294,55,27,48,0,STPO-016C63F6,44
7/7/2025,Div 1,45,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1940,81,50,17,0,,
7/7/2025,Div 1,45,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1536,96,25,56,0,,
7/7/2025,Div 1,45,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2729,142,32,103,0,,
7/7/2025,Div 1,45,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1800,75,12,74,0,STPO-03E7F01B,39
7/7/2025,Div 1,45,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1996,69,19,43,0,STPO-03991BDC,143
7/7/2025,Div 1,45,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1642,165,14,141,0,,
7/7/2025,Div 1,47,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1368,126,37,69,0,STPO-05DF95AC,102
7/7/2025,Div 1,47,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2292,58,34,11,0,STPO-035ECD0B,91
7/7/2025,Div 1,47,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2257,189,55,114,0,,
7/7/2025,Div 1,47,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1324,183,35,144,0,,
7/7/2025,Div 1,47,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,2897,81,26,47,0,STPO-04E238D8,32
7/7/2025,Div 1,47,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,2060,181,13,157,0,,
7/7/2025,Div 1,47,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1442,143,18,112,0,,
7/7/2025,Div 1,47,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2840,105,16,70,0,,
7/7/2025,Div 1,48,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1450,71,35,24,0,,
7/7/2025,Div 1,48,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1986,101,32,54,0,,
7/7/2025,Div 1,48,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,2129,125,61,73,0,STPO-048FFD62,85
7/7/2025,Div 1,48,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2049,152,31,113,0,,
7/7/2025,Div 1,48,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,1512,94,33,53,0,STPO-02D83ED1,80
7/7/2025,Div 1,48,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,1210,199,16,200,0,,
7/7/2025,Div 1,48,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1638,92,23,62,0,STPO-047FAADA,85
7/7/2025,Div 1,48,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2808,164,26,145,0,,
7/7/2025,Div 1,50,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,2221,119,39,80,0,,
7/7/2025,Div 1,50,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,2275,77,28,67,0,,
7/7/2025,Div 1,50,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1409,195,37,160,0,,
7/7/2025,Div 1,50,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,1765,66,31,43,0,,
7/7/2025,Div 1,50,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,1069,180,26,150,0,,
7/7/2025,Div 1,50,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,2201,154,15,137,0,,
7/7/2025,Div 1,50,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,2236,185,22,165,0,,
7/7/2025,Div 1,50,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,1815,57,14,30,0,,
7/8/2025,Div 1,2,Produce,SKU-APP-001,Apples Gala 3lb,TRUE,FALSE,1660,159,40,110,0,,
7/8/2025,Div 1,2,Produce,SKU-LEF-001,Leafy Greens Spinach 10oz,FALSE,TRUE,1732,112,32,64,0,,
7/8/2025,Div 1,2,Produce,SKU-BAN-001,Bananas Cavendish 1lb,TRUE,FALSE,1761,145,54,80,0,,
7/8/2025,Div 1,2,Produce,SKU-BER-001,Berries Strawberries 1lb,FALSE,TRUE,2596,130,33,84,0,,
7/8/2025,Div 1,2,Seasonal,SKU-WML-001,Watermelon Seedless Whole,FALSE,FALSE,1019,131,31,80,0,,
7/8/2025,Div 1,2,Seasonal,SKU-PUM-001,Pumpkin Carving Medium,FALSE,FALSE,2468,134,16,111,0,,
7/8/2025,Div 1,2,Produce,SKU-APP-002,Apples Honeycrisp 2lb,FALSE,FALSE,1953,195,23,172,0,,
7/8/2025,Div 1,2,Produce,SKU-ORG-001,Oranges Navel 4lb,FALSE,FALSE,2840,109,17,107,0,,
